longitude,latitude,height,easting,northing,g_z
-0.49642900012003466,0.4973392549914061,633.0,-55262.223508376206,54993.627800335016,3.654625050683597
-0.49555875645180675,0.49799943984314665,644.0,-55165.348426363,55066.63005294165,2.50381347935768
-0.4932181010682991,0.4974792942023727,646.0,-54904.7878609484,55009.11312602572,2.8735449033798086
-0.48272516304565377,0.49767935021806375,663.0,-53736.719343342134,55031.235020450695,3.1258100982351307
-0.47846396991157497,0.4977193614212133,672.0,-53262.36549348469,55035.659399418575,4.717045066615648
-0.4764033929500264,0.4977993838274698,676.0,-53032.983115384755,55044.50815743134,3.7691356854298848
-0.47437282439083034,0.4974792942023727,681.0,-52806.94125735422,55009.11312602572,3.632268904845586
-0.47267234825751253,0.4972992437882564,687.0,-52617.64512008717,54989.20342162503,3.8290574194296423
-0.47084183571400035,0.4974792942023727,689.0,-52413.873395852694,55009.11312602572,2.601110913822448
-0.46503020845836845,0.49749929980394747,711.0,-51766.92600907543,55011.32531543752,3.8898654453232955
-0.46199935982075,0.4977393670227739,730.0,-51429.53348206426,55037.87158891098,5.023546206546814
-0.4607690153242914,0.4975593166086576,741.0,-51292.57215921818,55017.96188371468,4.467755083159064
-0.45737806585844054,0.4977393670227739,763.0,-50915.09339137394,55037.87158891098,3.3765649440757635
-0.45594766534629705,0.4973392549914061,778.0,-50755.8619347317,54993.627800335016,2.112125067815892
-0.4545172648341545,0.4973792661945414,788.0,-50596.630478089544,54998.05217906926,3.7020217423785833
-0.45287680550554155,0.4972992437882564,800.0,-50414.015380961275,54989.20342162503,4.080077127644496
-0.45190653382947255,0.49757932221021817,804.0,-50306.00523205014,55020.174073152164,4.907793812898401
-0.44957588124674963,0.49767935021806375,811.0,-50046.5581733254,55031.235020450695,4.831744147579494
-0.4488056655863646,0.49793942303846495,806.0,-49960.818158210335,55059.9934842199,3.3892835960041596
-0.44757532108990594,0.4980594566478568,801.0,-49823.85683536425,55073.26662172916,4.731166335276761
-0.4462849597887407,0.4978794062337405,801.0,-49680.214472379186,55053.35691555391,6.6192382377366314
-0.444864562077382,0.49775937262433445,799.0,-49522.09652242681,55040.08377840997,3.9058517972351408
-0.4427139599087754,0.4976393390149284,794.0,-49282.6925841186,55026.81064151063,5.954288586546518
-0.4406733885487936,0.49695914856159873,780.0,-49055.537219398095,54951.59620370442,3.682500488693881
-0.43834273596607076,0.49725923258513527,773.0,-48796.09016067336,54984.77904294503,5.3366373234968805
-0.42413875885247915,0.4974592886008121,834.0,-47214.91066114903,55006.90093662122,3.7251389349461905
-0.4232585123834683,0.4973192493898454,840.0,-47116.92207244616,54991.415610977434,4.912659432183469
-0.42115792421878173,0.4976993558196243,859.0,-46883.08566758688,55033.447209929196,4.181593003568263
-0.4162965630376503,0.4971391989757292,868.0,-46341.92141634114,54971.505907067774,6.618253647385847
-0.4132757172008166,0.4972192213819999,846.0,-46005.64239601984,54980.35466429216,4.145417911519725
-0.4109750730204461,0.49711919337415444,836.0,-45749.535857364484,54969.29371777622,7.497239851301309
-0.4099347817388867,0.49749929980394747,834.0,-45633.73116162461,55011.32531543752,4.50051795441429
-0.4081842916016488,0.4972192213819999,831.0,-45438.86749090864,54980.35466429216,5.232939831743936
-0.4070439723122474,0.4970791821710049,828.0,-45311.92772827073,54964.86933921579,5.006964865692293
-0.4058436362181412,0.49709918777256545,820.0,-45178.306925494035,54967.08152849199,4.000758407212272
-0.40300284079542287,0.4969991597647341,801.0,-44862.071025589175,54956.02058218061,5.820028212289303
-0.4010422918417154,0.49759932781177874,790.0,-44643.823714387174,55022.38626259624,6.569743376361472
-0.3979514263993922,0.4970791821710049,793.0,-44299.750147237224,54964.86933921579,4.271954847219537
-0.3944204377225622,0.49693914296003816,787.0,-43906.68228573569,54949.38401447589,6.23211110441304
-0.3867682951226343,0.49701916536632307,775.0,-43054.8496680342,54958.232771431816,4.5648377495513675
-0.38219701516424665,0.4968991317568886,767.0,-42545.97711079299,54944.95963603864,3.5967815706164963
-0.37550514143960384,0.4971592045772898,770.0,-41801.041135312866,54973.71809636165,5.335336133798299
-0.3701436402192617,0.4965990477333663,769.0,-41204.20154957687,54911.77679863103,5.8821568342068895
-0.3688132677149602,0.4967590925459219,768.0,-41056.10515983265,54929.47431172637,6.039651782087822
-0.36449205777617744,0.49677909814748256,791.0,-40575.07026983653,54931.6865008933,5.404758583913431
-0.3621614051934546,0.4967590925459219,807.0,-40315.623211111786,54929.47431172637,7.72313120686198
-0.35932060977073627,0.49671908134278653,827.0,-39999.38731120692,54925.04993341235,5.684187169059738
-0.35435922058176283,0.49669907574119754,859.0,-39447.08799306315,54922.837744263816,6.542308337927099
-0.35320889849157755,0.49669907574119754,865.0,-39319.034723735465,54922.837744263816,5.0575034045392
-0.34730724602888846,0.4972192213819999,873.0,-38662.065776750045,54980.35466429216,5.6075589170305005
-0.34728724042731984,0.49743928299925155,872.0,-38659.83876337041,55004.688747223336,6.212557951034358
-0.3433161285159849,0.49793942303846495,867.0,-38217.77660751751,55059.9934842199,5.99304075434909
-0.33815468331132753,0.49851958548394903,872.0,-37643.207155577664,55124.146984460516,3.988098057090735
-0.33002240627375656,0.4991397591325685,849.0,-36737.92621676544,55192.72487036156,6.215316665040426
-0.32431080702596754,0.49955987676549685,836.0,-36102.113896886316,55239.18086130886,7.5575982653768925
-0.32207017965030194,0.49963989917178186,824.0,-35852.68839836975,55248.02962183012,5.158679043688009
-0.3168187092385864,0.49997999439842533,816.0,-35268.09738622164,55285.63685526308,5.43740622115305
-0.4993098067458892,0.45844836554235413,568.0,-55582.91343504022,50693.14418713762,4.214279473507809
-0.49244788540791495,0.45860841035490985,685.0,-54819.047845833426,50710.84160068765,4.208007206439018
-0.4913175689192974,0.4591885728003797,705.0,-54693.22158988528,50774.99472816245,4.613402403614244
-0.48925699195774797,0.45916856719881916,741.0,-54463.83921178525,50772.78255126491,5.123648148515852
-0.4867762973632621,0.4591085503941231,790.0,-54187.689552713455,50766.14602061269,5.2643199373765714
-0.48489577081582896,0.45906853919097357,830.0,-53978.35029502996,50761.721666872174,2.9981100230815754
-0.4830752610731006,0.45948865682390205,871.0,-53775.69207748525,50808.177382374204,5.937951149634704
-0.4822350258072269,0.4591085503941231,887.0,-53682.157515541636,50766.14602061269,6.417163710477816
-0.48077461689273016,0.45964870163645766,901.0,-53519.5855388299,50825.87479853262,4.543378033351741
-0.47949425839235055,0.45966870723803244,896.0,-53377.0566825348,50828.086975581115,4.922607465380877
-0.47844396431000724,0.4596286960348971,891.0,-53260.13848010516,50823.662621491225,5.025307515944089
-0.4760032809186577,0.4595286680270516,880.0,-52988.442847792525,50812.60173637698,5.022137190765539
-0.4744128355939666,0.45940863441764546,874.0,-52811.39528411337,50799.32867444806,3.4303401822983917
-0.4720821830112437,0.4600488136678256,873.0,-52551.94822538863,50870.11834068498,4.824955775982012
-0.46842115792421934,0.46000880246470444,859.0,-52144.404776919684,50865.693986357895,6.442538831067413
-0.46499019725523216,0.46032889208980154,844.0,-51762.47198231628,50901.08882168936,7.6047542543672675
-0.46241947745368733,0.4601688472772316,839.0,-51476.300763036124,50883.391403821246,4.322323562812276
-0.4480454527267633,0.4608290321290006,774.0,-49876.19164978502,50956.39325511655,6.255962344074001
-0.4443744248389552,0.46130916656665344,734.0,-49467.53469462631,51009.48551491005,4.98256979840396
-0.4425039010923058,0.4615892449885868,714.0,-49259.308943632575,51040.45600146149,5.884779388650578
-0.43618213099667935,0.46204937382467903,642.0,-48555.57271567529,51091.336089203716,5.2075822523815605
-0.4355519545472734,0.46210939062938916,635.0,-48485.42179421751,51097.972622633526,4.689398665500504
-0.43363141679670314,0.462489497059168,616.0,-48271.62850977477,51140.0040023374,5.175304298923265
-0.4322910414916178,0.4623294522466408,610.0,-48122.418613340786,51122.30657902744,5.193971791804783
-0.43006041691673685,0.46252950826231753,628.0,-47874.10662151408,51144.428358229714,6.7328528235352305
-0.4263493778257915,0.4627895810827045,659.0,-47460.99563959611,51173.1866721387,6.159708753773912
-0.41876725483135313,0.4642699955987699,716.0,-46616.95756872326,51336.887863991346,5.01701493442617
-0.41331572840395375,0.4639699115752476,749.0,-46010.09642277909,51303.70518716399,5.137757950807498
-0.40283279318209136,0.46424998999720934,786.0,-44843.141411862496,51334.67568549334,5.584911363748077
-0.39577081582843227,0.4641099507862284,823.0,-44057.005688859535,51319.190436172816,7.023728102905953
-0.3879786340175252,0.46441003480976495,862.0,-43189.58397750075,51352.37311366698,6.429422044534585
-0.3823570599767934,0.4647501300364084,862.0,-42563.79321782981,51389.980149883006,7.276912973771528
-0.37758572400272095,0.4645300684191711,818.0,-42032.65052679243,51365.64618506418,6.763343286341228
-0.37314448045452764,0.46465010202857715,774.0,-41538.25355651864,51378.91925668933,6.622745229271422
-0.3665026207338059,0.4647501300364084,721.0,-40798.885114487544,51389.980149883006,5.8851009607826805
-0.35650982275037035,0.46481014684113287,685.0,-39686.49193137145,51396.616685877925,8.410888708965857
-0.34858760452926896,0.4650102028568096,661.0,-38804.59463304524,51418.73847293554,6.688445927961856
-0.33624414836154193,0.46597047173208683,604.0,-37430.52737782478,51524.92305966289,6.572272372372353
-0.33276317368863295,0.46629056135716973,598.0,-37043.027049772274,51560.31792516239,8.159688027563146
-0.3139479054135157,0.4677309646701139,570.0,-34948.52096624738,51719.59484011456,6.826885485085131
-0.2927619733525384,0.46865122234225565,593.0,-32590.1137972385,51821.35510866796,7.82317612252119
-0.268095066618653,0.46971151922539256,758.0,-29844.206300177208,51938.60065228116,8.381909533610992
-0.26162325451126356,0.47037170407714735,805.0,-29123.767471872874,52011.60260363281,6.4962978761779375
-0.25252070579762365,0.4707318049053799,831.0,-28110.476384149508,52051.4218527732,7.979440274063578
-0.24728924098747673,0.4706517824991091,763.0,-27528.112385381028,52042.57313056214,5.364637056211687
-0.23037450486136124,0.47175209058536716,650.0,-25645.17257291926,52164.24306999395,8.351477921641477
-0.21572040171247991,0.4721922138198704,675.0,-24013.885272353684,52212.911051223295,8.166848492449393
-0.2011763293722244,0.47305245468731627,768.0,-22394.846545375905,52308.03484173407,7.937665929891121
-0.1854919377425684,0.473852678750052,916.0,-20648.868055760315,52396.52209944914,6.892918631117569
-0.17958028247909363,0.47413275717201375,942.0,-19990.785602084932,52427.4926420973,6.76320961538987
-0.1681470811827317,0.474512863601821,927.0,-18718.047455636926,52469.52409486161,7.253874882484961
-0.15716400592165775,0.47519305405513645,840.0,-17495.41711022997,52544.73827933681,9.987708381318654
-0.14829152162605502,0.47553314928180834,942.0,-16507.736676372162,52582.34537438818,6.210064318441315
-0.13862881606849958,0.4759132557116156,1028.0,-15432.089214019756,52624.37683578518,6.8921395119402025
-0.12462489497059193,0.4764534069539501,1027.0,-13873.179848291495,52684.10575864841,8.337619985404162
-0.07906213739847212,0.47787380466530527,970.0,-8801.156876225748,52841.17072662051,7.138834039377678
-0.07490097227223619,0.4778537990637447,947.0,-8337.938093266435,52838.95854374571,7.358576772655311
-0.06280758612411497,0.4781138718841459,889.0,-6991.7085052911525,52867.71692164119,8.868362785466372
-0.05259472652342606,0.47831392789982274,837.0,-5854.818174999269,52889.83875154102,7.102674919777583
-0.03020845836834346,0.47823390549355194,744.0,-3362.7902032137977,52880.9900195029,7.82515443289418
-0.024986996358980385,0.4783339335013833,722.0,-2781.539711135077,52892.05093456552,6.745711005496791
-0.01484415636378189,0.4785139839155137,673.0,-1652.4439276719313,52911.960582095606,7.577370611877296
-0.001790501340375561,0.4786140119233593,685.0,-199.31769747528125,52923.021497618174,6.663719915899178
0.002690753410954927,0.47887408474373205,703.0,299.53329955776644,52951.77987874035,9.278238817786299
0.012523506581843646,0.4792541911735393,723.0,1394.1103756370449,52993.81136083059,6.975024961491441
0.026197335253871246,0.48003440963470023,747.0,2916.274020601621,53080.08651568764,5.331950800002
0.0317989036930344,0.48011443204098514,758.0,3539.837766892935,53088.935250085444,6.751522515747316
0.03894090345296697,0.4803745048613579,766.0,4334.881543414311,53117.6936375934,7.129857182491297
0.049043732245029115,0.4809546673068562,772.0,5459.523300118292,53181.84696757583,5.375870922641578
0.060116832713159485,0.48147481294763017,781.0,6692.175205733324,53239.363750877645,7.061908386735512
0.07154003120873853,0.48229504261192646,798.0,7963.799845491672,53330.06330281106,7.818490236319883
