window_size,window_size_ratio,rms,rms_std,fitting_time,fitting_time_std
2000.0,0.017857142857142856,1.0410157291684026,0.03136623140276918,4.374248099327088,0.02073136260576874
5000.0,0.044642857142857144,0.7550331633093139,0.03014961104034956,1.5146867752075195,0.011333676418268728
10000.0,0.08928571428571429,0.6647553840741172,0.027252539664000947,0.4043871879577637,0.004960459894481759
20000.0,0.17857142857142858,0.6264972643004969,0.025284462495005586,0.19794905185699463,0.01164870505357984
30000.0,0.26785714285714285,0.5723109370636155,0.038128038402571396,0.1048774242401123,0.00786433868550414
40000.0,0.35714285714285715,0.4633463929321304,0.029237398736173894,0.14963212013244628,0.023319136762983004
50000.0,0.44642857142857145,0.4800848370148049,0.038186905584698054,0.09666697978973389,0.009850080081132076
60000.0,0.5357142857142857,0.4638015476108799,0.034779832202322156,0.18601796627044678,0.012144697369608744
70000.0,0.625,0.4708048444366032,0.041373443864872794,0.15206074714660645,0.007474851975427494
